id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
ICCV2025-1001,Unsupervised Joint Learning of Optical Flow and Intensity with Event Cameras,Shuang Guo; Friedhelm Hamann; Guillermo Gallego,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Guo_Unsupervised_Joint_Learning_of_Optical_Flow_and_Intensity_with_Event_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1060,PRE-Mamba: A 4D State Space Model for Ultra-High-Frequent Event Camera Deraining,Ciyu Ruan; Ruishan Guo; Zihang Gong; Jingao Xu; Wenhan Yang; Xinlei Chen,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Ruan_PRE-Mamba_A_4D_State_Space_Model_for_Ultra-High-Frequent_Event_Camera_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1066,Depth AnyEvent: A Cross-Modal Distillation Paradigm for Event-Based Monocular Depth Estimation,Luca Bartolomei; Enrico Mannocci; Fabio Tosi; Matteo Poggi; Stefano Mattoccia,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Bartolomei_Depth_AnyEvent_A_Cross-Modal_Distillation_Paradigm_for_Event-Based_Monocular_Depth_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1096,Efficient Spiking Point Mamba for Point Cloud Analysis,Peixi Wu; Bosong Chai; Menghua Zheng; Wei Li; Zhangchi Hu; Jie Chen; Zheyu Zhang; Hebei Li; Xiaoyan Sun,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_Efficient_Spiking_Point_Mamba_for_Point_Cloud_Analysis_ICCV_2025_paper.html,,spiking neural networks; snns,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICCV2025-1099,"Event-guided Unified Framework for Low-light Video Enhancement, Frame Interpolation, and Deblurring",Taewoo Kim; Kuk-Jin Yoon,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Kim_Event-guided_Unified_Framework_for_Low-light_Video_Enhancement_Frame_Interpolation_and_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1311,SAMPLE: Semantic Alignment through Temporal-Adaptive Multimodal Prompt Learning for Event-Based Open-Vocabulary Action Recognition,Jing Wang; Rui Zhao; Ruiqin Xiong; Xingtao Wang; Xiaopeng Fan; Tiejun Huang,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_SAMPLE_Semantic_Alignment_through_Temporal-Adaptive_Multimodal_Prompt_Learning_for_Event-Based_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; dvs visual-event context; event-based action visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1338,Hierarchical Event Memory for Accurate and Low-latency Online Video Temporal Grounding,Minghang Zheng; Yuxin Peng; Benyuan Sun; Yi Yang; Yang Liu,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Zheng_Hierarchical_Event_Memory_for_Accurate_and_Low-latency_Online_Video_Temporal_ICCV_2025_paper.html,,event; low latency,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
ICCV2025-1389,SpikeDiff: Zero-shot High-Quality Video Reconstruction from Chromatic Spike Camera and Sub-millisecond Spike Streams,Siqi Yang; Jinxiu Liang; Zhaojun Huang; Yeliduosi Xiaokaiti; Yakun Chang; Zhaofei Yu; Boxin Shi,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Yang_SpikeDiff_Zero-shot_High-Quality_Video_Reconstruction_from_Chromatic_Spike_Camera_and_ICCV_2025_paper.html,,spike camera,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: D - Official abstract/page mentions spike camera but not event camera/DVS or SNN.
ICCV2025-1528,Unleashing the Temporal Potential of Stereo Event Cameras for Continuous-Time 3D Object Detection,Jae-Young Kang; Hoonhee Cho; Kuk-Jin Yoon,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Kang_Unleashing_the_Temporal_Potential_of_Stereo_Event_Cameras_for_Continuous-Time_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1538,EvRT-DETR: Latent Space Adaptation of Image Detectors for Event-based Vision,Dmitrii Torbunov; Yihui Ren; Animesh Ghose; Odera Dim; Yonggang Cui,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Torbunov_EvRT-DETR_Latent_Space_Adaptation_of_Image_Detectors_for_Event-based_Vision_ICCV_2025_paper.html,,event-based cameras,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1592,Online Generic Event Boundary Detection,Hyungrok Jung; Daneul Kim; Seunggyun Lim; Jeany Son; Jonghyun Choi,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Jung_Online_Generic_Event_Boundary_Detection_ICCV_2025_paper.html,,event,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
ICCV2025-1773,EVDM: Event-based Real-world Video Deblurring with Mamba,Zhijing Sun; Senyan Xu; Kean Liu; Runze Tian; Xueyang Fu; Zheng-Jun Zha,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Sun_EVDM_Event-based_Real-world_Video_Deblurring_with_Mamba_ICCV_2025_paper.html,,event-frame visual-event context; event-based video visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1790,ClearSight: Human Vision-Inspired Solutions for Event-Based Motion Deblurring,Xiaopeng Lin; Yulong Huang; Hongwei Ren; Zunchang Liu; Hongxiang Huang; Yue Zhou; Haotian Fu; Bojun Cheng,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Lin_ClearSight_Human_Vision-Inspired_Solutions_for_Event-Based_Motion_Deblurring_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event-based motion visual-event context; event stream with event-camera context; event-based with event-camera context; spiking neural networks; snns,Both axes,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-sensor evidence and SNN/spiking neural computation.
ICCV2025-1791,Event-aided Dense and Continuous Point Tracking: Everywhere and Anytime,Zhexiong Wan; Jianqin Luo; Yuchao Dai; Gim Hee Lee,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Wan_Event-aided_Dense_and_Continuous_Point_Tracking_Everywhere_and_Anytime_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1798,Efficient Event Camera Data Pretraining with Adaptive Prompt Fusion,Quanmin Liang; Qiang Li; Shuai Liu; Xinzi Cao; Jinyi Lu; Feidiao Yang; Wei Zhang; Kai Huang; Yonghong Tian,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Liang_Efficient_Event_Camera_Data_Pretraining_with_Adaptive_Prompt_Fusion_ICCV_2025_paper.html,,event cameras; event camera data; event camera visual-event context; event cameras visual-event context; event dataset visual-event context; event datasets visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1879,TESPEC: Temporally-Enhanced Self-Supervised Pretraining for Event Cameras,Mohammad Mohammadi; Ziyi Wu; Igor Gilitschenski,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Mohammadi_TESPEC_Temporally-Enhanced_Self-Supervised_Pretraining_for_Event_Cameras_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; brightness change visual-event context; raw events visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1894,SpiLiFormer: Enhancing Spiking Transformers with Lateral Inhibition,Zeqi Zheng; Yanchen Huang; Yingchao Yu; Zizheng Zhu; Junfeng Tang; Zhaofei Yu; Yaochu Jin,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Zheng_SpiLiFormer_Enhancing_Spiking_Transformers_with_Lateral_Inhibition_ICCV_2025_paper.html,,dvs; cifar10-dvs; dvs visual-event context; spiking neural networks; snns; spiking transformers,Both axes,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-sensor evidence and SNN/spiking neural computation.
ICCV2025-1940,Depth Any Event Stream: Enhancing Event-based Monocular Depth Estimation via Dense-to-Sparse Distillation,Jinjing Zhu; Tianbo Pan; Zidong Cao; Yexin Liu; James T. Kwok; Hui Xiong,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Zhu_Depth_Any_Event_Stream_Enhancing_Event-based_Monocular_Depth_Estimation_via_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-1983,Exploiting Frequency Dynamics for Enhanced Multimodal Event-based Action Recognition,Meiqi Cao; Xiangbo Shu; Xin Jiang; Rui Yan; Yazhou Yao; Jinhui Tang,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Cao_Exploiting_Frequency_Dynamics_for_Enhanced_Multimodal_Event-based_Action_Recognition_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; rgb-event visual-event context; event-based action visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-2377,Noise-Modeled Diffusion Models for Low-Light Spike Image Restoration,Ruonan Liu; Lin Zhu; Xijie Xiang; Lizhi Wang; Hua Huang,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_Noise-Modeled_Diffusion_Models_for_Low-Light_Spike_Image_Restoration_ICCV_2025_paper.html,,spike,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
ICCV2025-2426,EVOLVE: Event-Guided Deformable Feature Transfer and Dual-Memory Refinement for Low-Light Video Object Segmentation,Jong-Hyeon Baek; Jiwon Oh; Yeong Jun Koh,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Baek_EVOLVE_Event-Guided_Deformable_Feature_Transfer_and_Dual-Memory_Refinement_for_Low-Light_ICCV_2025_paper.html,,event,Ambiguous,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not strictly confirm event-camera/DVS or SNN relevance.
ICCV2025-2463,SuperEvent: Cross-Modal Learning of Event-based Keypoint Detection for SLAM,Yannick Burkhardt; Simon Schaefer; Stefan Leutenegger,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Burkhardt_SuperEvent_Cross-Modal_Learning_of_Event-based_Keypoint_Detection_for_SLAM_ICCV_2025_paper.html,,event dataset visual-event context; event datasets visual-event context; event stream with event-camera context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-2555,EMatch: A Unified Framework for Event-based Optical Flow and Stereo Matching,Pengjie Zhang; Lin Zhu; Xiao Wang; Lizhi Wang; Hua Huang,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_EMatch_A_Unified_Framework_for_Event-based_Optical_Flow_and_Stereo_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event flow visual-event context; event-based optical visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-2599,LLaFEA: Frame-Event Complementary Fusion for Fine-Grained Spatiotemporal Understanding in LMMs,Hanyu Zhou; Gim Hee Lee,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Zhou_LLaFEA_Frame-Event_Complementary_Fusion_for_Fine-Grained_Spatiotemporal_Understanding_in_LMMs_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; frame-event visual-event context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
ICCV2025-2608,SpikePack: Enhanced Information Flow in Spiking Neural Networks with High Hardware Compatibility,Guobin Shen; Jindong Li; Tenglong Li; Dongcheng Zhao; Yi Zeng,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Shen_SpikePack_Enhanced_Information_Flow_in_Spiking_Neural_Networks_with_High_ICCV_2025_paper.html,,spiking neural networks; snns; leaky integrate-and-fire; integrate-and-fire; lif; ann-to-snn,SNN axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICCV2025-2618,MATE: Motion-Augmented Temporal Consistency for Event-based Point Tracking,Han Han; Wei Zhai; Yang Cao; Bin Li; Zheng-jun Zha,ICCV,2025,https://openaccess.thecvf.com/content/ICCV2025/html/Han_MATE_Motion-Augmented_Temporal_Consistency_for_Event-based_Point_Tracking_ICCV_2025_paper.html,,event cameras; event camera visual-event context; event cameras visual-event context; event dataset visual-event context; event-based with event-camera context,Event Camera axis,Strict two-stage rescan: title keyword hit inspected via official abstract/page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-sensor evidence; no clear SNN evidence found.
