id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
CVPR2024-1053,State Space Models for Event Cameras,Nikola Zubic; Mathias Gehrig; Davide Scaramuzza,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Zubic_State_Space_Models_for_Event_Cameras_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Zubic_State_Space_Models_for_Event_Cameras_CVPR_2024_paper.pdf,event cameras; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1161,Intensity-Robust Autofocus for Spike Camera,Changqing Su; Zhiyuan Ye; Yongsheng Xiao; You Zhou; Zhen Cheng; Bo Xiong; Zhaofei Yu; Tiejun Huang,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Su_Intensity-Robust_Autofocus_for_Spike_Camera_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Su_Intensity-Robust_Autofocus_for_Spike_Camera_CVPR_2024_paper.pdf,spike; spike camera,Ambiguous,"Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: D - Manual boundary check: spike-camera autofocus, not event camera/DVS and not SNN/spiking neural network."
CVPR2024-1163,StreamingFlow: Streaming Occupancy Forecasting with Asynchronous Multi-modal Data Streams via Neural Ordinary Differential Equation,Yining Shi; Kun Jiang; Ke Wang; Jiusi Li; Yunlong Wang; Mengmeng Yang; Diange Yang,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Shi_StreamingFlow_Streaming_Occupancy_Forecasting_with_Asynchronous_Multi-modal_Data_Streams_via_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Shi_StreamingFlow_Streaming_Occupancy_Forecasting_with_Asynchronous_Multi-modal_Data_Streams_via_CVPR_2024_paper.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
CVPR2024-1218,Spike-guided Motion Deblurring with Unknown Modal Spatiotemporal Alignment,Jiyuan Zhang; Shiyan Chen; Yajing Zheng; Zhaofei Yu; Tiejun Huang,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Zhang_Spike-guided_Motion_Deblurring_with_Unknown_Modal_Spatiotemporal_Alignment_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Spike-guided_Motion_Deblurring_with_Unknown_Modal_Spatiotemporal_Alignment_CVPR_2024_paper.pdf,spike,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: D - Official abstract/page mentions spike camera but not event camera/DVS or SNN.
CVPR2024-1232,OpenESS: Event-based Semantic Scene Understanding with Open Vocabularies,Lingdong Kong; Youquan Liu; Lai Xing Ng; Benoit R. Cottereau; Wei Tsang Ooi,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Kong_OpenESS_Event-based_Semantic_Scene_Understanding_with_Open_Vocabularies_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Kong_OpenESS_Event-based_Semantic_Scene_Understanding_with_Open_Vocabularies_CVPR_2024_paper.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1533,Efficient Meshflow and Optical Flow Estimation from Event Cameras,Xinglong Luo; Ao Luo; Zhengning Wang; Chunyu Lin; Bing Zeng; Shuaicheng Liu,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Luo_Efficient_Meshflow_and_Optical_Flow_Estimation_from_Event_Cameras_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Luo_Efficient_Meshflow_and_Optical_Flow_Estimation_from_Event_Cameras_CVPR_2024_paper.pdf,event cameras; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1560,SpikeNeRF: Learning Neural Radiance Fields from Continuous Spike Stream,Lin Zhu; Kangmin Jia; Yifan Zhao; Yunshan Qi; Lizhi Wang; Hua Huang,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Zhu_SpikeNeRF_Learning_Neural_Radiance_Fields_from_Continuous_Spike_Stream_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhu_SpikeNeRF_Learning_Neural_Radiance_Fields_from_Continuous_Spike_Stream_CVPR_2024_paper.pdf,spike,Ambiguous,"Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: D - Manual boundary check: SpikeNeRF uses spike-camera streams and an integrate-and-fire generation model, but it is not an event-camera/DVS method or SNN paper."
CVPR2024-1568,LEOD: Label-Efficient Object Detection for Event Cameras,Ziyi Wu; Mathias Gehrig; Qing Lyu; Xudong Liu; Igor Gilitschenski,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_LEOD_Label-Efficient_Object_Detection_for_Event_Cameras_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_LEOD_Label-Efficient_Object_Detection_for_Event_Cameras_CVPR_2024_paper.pdf,event cameras; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1586,HPL-ESS: Hybrid Pseudo-Labeling for Unsupervised Event-based Semantic Segmentation,Linglin Jing; Yiming Ding; Yunpeng Gao; Zhigang Wang; Xu Yan; Dong Wang; Gerald Schaefer; Hui Fang; Bin Zhao; Xuelong Li,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Jing_HPL-ESS_Hybrid_Pseudo-Labeling_for_Unsupervised_Event-based_Semantic_Segmentation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Jing_HPL-ESS_Hybrid_Pseudo-Labeling_for_Unsupervised_Event-based_Semantic_Segmentation_CVPR_2024_paper.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Manual boundary check: official abstract confirms event-based semantic segmentation and DSEC-Semantic event-camera data.
CVPR2024-1666,Rethinking Interactive Image Segmentation with Low Latency High Quality and Diverse Prompts,Qin Liu; Jaemin Cho; Mohit Bansal; Marc Niethammer,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Liu_Rethinking_Interactive_Image_Segmentation_with_Low_Latency_High_Quality_and_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_Rethinking_Interactive_Image_Segmentation_with_Low_Latency_High_Quality_and_CVPR_2024_paper.pdf,low latency,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
CVPR2024-1718,TTA-EVF: Test-Time Adaptation for Event-based Video Frame Interpolation via Reliable Pixel and Sample Estimation,Hoonhee Cho; Taewoo Kim; Yuhwan Jeong; Kuk-Jin Yoon,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Cho_TTA-EVF_Test-Time_Adaptation_for_Event-based_Video_Frame_Interpolation_via_Reliable_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Cho_TTA-EVF_Test-Time_Adaptation_for_Event-based_Video_Frame_Interpolation_via_Reliable_CVPR_2024_paper.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1737,Super-Resolution Reconstruction from Bayer-Pattern Spike Streams,Yanchen Dong; Ruiqin Xiong; Jian Zhang; Zhaofei Yu; Xiaopeng Fan; Shuyuan Zhu; Tiejun Huang,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Dong_Super-Resolution_Reconstruction_from_Bayer-Pattern_Spike_Streams_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Dong_Super-Resolution_Reconstruction_from_Bayer-Pattern_Spike_Streams_CVPR_2024_paper.pdf,spike,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: D - Official abstract/page mentions spike camera but not event camera/DVS or SNN.
CVPR2024-1880,A Simple and Effective Point-based Network for Event Camera 6-DOFs Pose Relocalization,Hongwei Ren; Jiadong Zhu; Yue Zhou; Haotian Fu; Yulong Huang; Bojun Cheng,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Ren_A_Simple_and_Effective_Point-based_Network_for_Event_Camera_6-DOFs_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Ren_A_Simple_and_Effective_Point-based_Network_for_Event_Camera_6-DOFs_CVPR_2024_paper.pdf,event camera; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-1901,SpikingResformer: Bridging ResNet and Vision Transformer in Spiking Neural Networks,Xinyu Shi; Zecheng Hao; Zhaofei Yu,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Shi_SpikingResformer_Bridging_ResNet_and_Vision_Transformer_in_Spiking_Neural_Networks_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Shi_SpikingResformer_Bridging_ResNet_and_Vision_Transformer_in_Spiking_Neural_Networks_CVPR_2024_paper.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2024-1902,Scene Adaptive Sparse Transformer for Event-based Object Detection,Yansong Peng; Hebei Li; Yueyi Zhang; Xiaoyan Sun; Feng Wu,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Peng_Scene_Adaptive_Sparse_Transformer_for_Event-based_Object_Detection_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Peng_Scene_Adaptive_Sparse_Transformer_for_Event-based_Object_Detection_CVPR_2024_paper.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-2039,Generalized Event Cameras,Varun Sundar; Matthew Dutson; Andrei Ardelean; Claudio Bruschini; Edoardo Charbon; Mohit Gupta,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Sundar_Generalized_Event_Cameras_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Sundar_Generalized_Event_Cameras_CVPR_2024_paper.pdf,event cameras; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-2179,SFOD: Spiking Fusion Object Detector,Yimeng Fan; Wei Zhang; Changsong Liu; Mingyang Li; Wenrui Lu,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Fan_SFOD_Spiking_Fusion_Object_Detector_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Fan_SFOD_Spiking_Fusion_Object_Detector_CVPR_2024_paper.pdf,spiking,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.
CVPR2024-2319,Latency Correction for Event-guided Deblurring and Frame Interpolation,Yixin Yang; Jinxiu Liang; Bohan Yu; Yan Chen; Jimmy S. Ren; Boxin Shi,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Yang_Latency_Correction_for_Event-guided_Deblurring_and_Frame_Interpolation_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Yang_Latency_Correction_for_Event-guided_Deblurring_and_Frame_Interpolation_CVPR_2024_paper.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-2334,Low-Latency Neural Stereo Streaming,Qiqi Hou; Farzad Farhadzadeh; Amir Said; Guillaume Sautiere; Hoang Le,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Hou_Low-Latency_Neural_Stereo_Streaming_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Hou_Low-Latency_Neural_Stereo_Streaming_CVPR_2024_paper.pdf,low latency,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
CVPR2024-2342,Are Conventional SNNs Really Efficient? A Perspective from Network Quantization,Guobin Shen; Dongcheng Zhao; Tenglong Li; Jindong Li; Yi Zeng,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Shen_Are_Conventional_SNNs_Really_Efficient_A_Perspective_from_Network_Quantization_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Shen_Are_Conventional_SNNs_Really_Efficient_A_Perspective_from_Network_Quantization_CVPR_2024_paper.pdf,SNNs,SNN axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
CVPR2024-2373,EgoExoLearn: A Dataset for Bridging Asynchronous Ego- and Exo-centric View of Procedural Activities in Real World,Yifei Huang; Guo Chen; Jilan Xu; Mingfang Zhang; Lijin Yang; Baoqi Pei; Hongjie Zhang; Lu Dong; Yali Wang; Limin Wang; Yu Qiao,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Huang_EgoExoLearn_A_Dataset_for_Bridging_Asynchronous_Ego-_and_Exo-centric_View_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_EgoExoLearn_A_Dataset_for_Bridging_Asynchronous_Ego-_and_Exo-centric_View_CVPR_2024_paper.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
CVPR2024-2406,Segment Any Event Streams via Weighted Adaptation of Pivotal Tokens,Zhiwen Chen; Zhiyu Zhu; Yifan Zhang; Junhui Hou; Guangming Shi; Jinjian Wu,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Chen_Segment_Any_Event_Streams_via_Weighted_Adaptation_of_Pivotal_Tokens_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Chen_Segment_Any_Event_Streams_via_Weighted_Adaptation_of_Pivotal_Tokens_CVPR_2024_paper.pdf,event streams; event,Event Camera axis,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
CVPR2024-2446,Frequency-aware Event-based Video Deblurring for Real-World Motion Blur,Taewoo Kim; Hoonhee Cho; Kuk-Jin Yoon,CVPR,2024,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.html,https://openaccess.thecvf.com/content/CVPR2024/papers/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official CVF paper page. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
