id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
ECCV2024-0606,CMTA: Cross-Modal Temporal Alignment for Event-guided Video Deblurring,Taewoo Kim; Hoonhee Cho; KUK-JIN YOON,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/259,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06838.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0732,Event Camera Data Dense Pre-training,Yan Yang; Liyuan Pan; Liu liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1466,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05986.pdf,event camera; event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0794,Motion Aware Event Representation-driven Image Deblurring,Zhijing Sun; Xueyang Fu; Longzhuo Huang; Aiping Liu; Zheng-Jun Zha,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1001,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06299.pdf,event; event representation,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0858,BKDSNN: Enhancing the Performance of Learning-based Spiking Neural Networks Training with Blurred Knowledge Distillation,Zekai Xu; Kang You; Qinghai Guo; Xiang Wang; Zhezhi He,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2655,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06649.pdf,spiking neural networks; spiking,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0903,Event Trojan: Asynchronous Event-based Backdoor Attacks,Ruofei Wang; Qing Guo; Haoliang Li; Renjie Wan,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2700,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01155.pdf,event; event-based; asynchronous,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0927,Temporal Residual Guided Diffusion Framework for Event-Driven Video Reconstruction,Lin Zhu; Yunlong Zheng; Yijun Zhang; Xiao Wang; Lizhi Wang; Hua Huang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1241,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05690.pdf,event; event-driven,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0932,Revisit Event Generation Model: Self-Supervised Learning of Event-to-Video Reconstruction with Implicit Neural Representations,Zipeng Wang; yunfan lu; LIN WANG,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1389,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06586.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0945,"FARSE-CNN: Fully Asynchronous, Recurrent and Sparse Event-Based CNN",Riccardo Santambrogio; Marco Cannici; Matteo Matteucci,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1742,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07037.pdf,event; event-based; asynchronous,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-0947,Event-Aided Time-To-Collision Estimation for Autonomous Driving,Jinghang Li; Bangyan Liao; Xiuyuan LU; Peidong Liu; Shaojie Shen; Yi Zhou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1387,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07043.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1002,Event-Adapted Video Super-Resolution,Zeyu Xiao; Dachun Kai; Yueyi Zhang; Zheng-Jun Zha; Xiaoyan Sun; Zhiwei Xiong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1743,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05857.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1083,Finding Meaning in Points: Weakly Supervised Semantic Segmentation for Event Cameras,Hoonhee Cho; Sung-Hoon Yoon; Hyeokjun Kweon; KUK-JIN YOON,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/391,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05674.pdf,event cameras; event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1094,Event-Based Motion Magnification,Yutian Chen; Shi Guo; Yu Fangzheng; Feng Zhang; Jinwei Gu; Tianfan Xue,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1002,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07601.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1102,Event-based Head Pose Estimation: Benchmark and Method,jiahui yuan; Hebei Li; Yansong Peng; Jin Wang; Yuheng Jiang; Yueyi Zhang; Xiaoyan Sun,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/227,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02323.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1138,ScaleDreamer: Scalable Text-to-3D Synthesis with Asynchronous Score Distillation,Zhiyuan MA; Yuxiang WEI; Yabin Zhang; Xiangyu Zhu; Zhen Lei; Yabin Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/584,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01046.pdf,asynchronous,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion. Final screening: E - Official abstract/page does not confirm event-camera/DVS/event-stream data or SNN/spiking neural computation.
ECCV2024-1144,EA-VTR: Event-Aware Video-Text Retrieval,Zongyang Ma; Ziqi Zhang; Yuxin Chen; Zhongang Qi; Chunfeng Yuan; Bing Li; Yingmin Luo; Xu LI; Qi Xiaojuan; Ying Shan; Weiming Hu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/730,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06845.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion. Final screening: E - Official abstract/page does not confirm event-camera/DVS/event-stream data or SNN/spiking neural computation.
ECCV2024-1168,EAS-SNN: End-to-End Adaptive Sampling and Representation for Event-based Detection with Recurrent Spiking Neural Networks,Ziming Wang; Ziling Wang; Huaning Li; Lang Qin; Runhao Jiang; De Ma; Huajin Tang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/711,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07766.pdf,spiking neural networks; SNN; event; event-based; spiking,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1328,Towards Robust Event-based Networks for Nighttime via Unpaired Day-to-Night Event Translation,Yuhwan Jeong; Hoonhee Cho; KUK-JIN YOON,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2482,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08432.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1361,FTBC: Forward Temporal Bias Correction for Optimizing ANN-SNN Conversion,Xiaofeng Wu; Velibor Bojkovic; Bin Gu; Kun Suo; Kai Zou,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/437,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08702.pdf,SNN,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1397,EventBind: Learning a Unified Representation to Bind Them All for Event-based Open-world Understanding,jiazhou zhou; Xu Zheng; Yuanhuiyi Lyu; LIN WANG,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1119,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08931.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1484,Spiking Wavelet Transformer,Yuetong Fang; Ziqing Wang; Lingfeng Zhang; Jiahang Cao; Honglei Chen; Renjing Xu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2545,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09680.pdf,spiking,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1591,Efficient Learning of Event-based Dense Representation using Hierarchical Memories with Adaptive Update,Uday Kamal; Saibal Mukhopadhyay,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/650,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10733.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1631,DailyDVS-200: A Comprehensive Benchmark Dataset for Event-Based Action Recognition,Qi Wang; Zhou Xu; Yuming Lin; Jingtao Ye; Hongsheng Li; Guangming Zhu; Syed Afaq Ali Shah; Mohammed Bennamoun; Liang Zhang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/330,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/11182.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1636,TimeLens-XL: Real-time Event-based Video Frame Interpolation with Large Motion,Shi Guo; Yutian Chen; Tianfan Xue; Jinwei Gu; Yongrui Ma,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1003,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/11208.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1737,REDIR: Refocus-free Event-based De-occlusion Image Reconstruction,Qi Guo; Hailong Shi; Huan Li; Jinsheng Xiao; Xingyu Gao,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2118,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/10433.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1740,Exploring Vulnerabilities in Spiking Neural Networks: Direct Adversarial Attacks on Raw Event Data,Yanmeng Yao; Xiaohan Zhao; Bin Gu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1447,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09164.pdf,spiking neural networks; event; event data; spiking,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1752,Asynchronous Large Language Model Enhanced Planner for Autonomous Driving,Yuan Chen; Zi-han Ding; Ziqin Wang; Yan Wang; Lijun Zhang; Si Liu,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/743,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05239.pdf,asynchronous,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion. Final screening: E - Official abstract/page does not confirm event-camera/DVS/event-stream data or SNN/spiking neural computation.
ECCV2024-1778,Spike-Temporal Latent Representation for Energy-Efficient Event-to-Video Reconstruction,Jianxiong Tang; Jian-Huang Lai; Lingxiao Yang; Xiaohua Xie,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1446,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05843.pdf,event; spike,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1843,EDformer: Transformer-Based Event Denoising Across Varied Noise Levels,Bin Jiang; Bo Xiong; Bohan Qu; M. Salman Asif; You Zhou; Zhan Ma,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1120,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03905.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1884,Physical-Based Event Camera Simulator,Haiqian Han; Jiacheng Lyu; Jianing Li; Henglu Wei; Cheng Li; Yajing Wei; SHU CHEN; Xiangyang Ji,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2117,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06110.pdf,event camera; event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1943,3D Hand Sequence Recovery from Real Blurry Images and Event Stream,Joonkyu Park; Gyeongsik Moon; Weipeng Xu; Evan Kaseman; Takaaki Shiratori; Kyoung Mu Lee,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/620,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07674.pdf,event stream; event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-1991,"UniINR: Event-guided Unified Rolling Shutter Correction, Deblurring, and Interpolation",Yunfan Lu; Guoqiang Liang; Yusheng Wang; LIN WANG; Hui Xiong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2483,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01346.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-2022,Fine-grained Dynamic Network for Generic Event Boundary Detection,Ziwei Zheng; Lijun He; Le Yang; Fan Li,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2204,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05952.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion. Final screening: E - Official abstract/page does not confirm event-camera/DVS/event-stream data or SNN/spiking neural computation.
ECCV2024-2092,Event-based Mosaicing Bundle Adjustment,Shuang Guo; Guillermo Gallego,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1388,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02142.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-2228,Temporal-Mapping Photography for Event Cameras,Yuhan Bao; Lei Sun; Yuqin Ma; Kaiwei Wang,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1000,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07171.pdf,event cameras; event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-2251,Edge-Guided Fusion and Motion Augmentation for Event-Image Stereo,Fengan Zhao; Qianang Zhou; Junlin Xiong,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2116,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/09268.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
ECCV2024-2263,MEVG : Multi-event Video Generation with Text-to-Video Models,Gyeongrok Oh; Jaehwan Jeong; Sieun Kim; Wonmin Byeon; Jinkyu Kim; Sungwoong Kim; Sangpil Kim,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/1753,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06012.pdf,event,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion. Final screening: E - Official abstract/page does not confirm event-camera/DVS/event-stream data or SNN/spiking neural computation.
ECCV2024-2318,Un-EVIMO: Unsupervised Event-based Independent Motion Segmentation,Ziyun Wang; Jinyuan Guo; Kostas Daniilidis,ECCV,2024,https://eccv.ecva.net/virtual/2024/poster/2115,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02459.pdf,event; event-based,Ambiguous,Broad title keyword match from the unified retrieval pool; official abstract/page inspection is required before A/B/C promotion.
