id,title,authors,conference,year,official_page,pdf_link,status_or_award,source_url
ICLR2024-0011,"Robust NAS under adversarial training: benchmark, theory, and beyond","Yongtao Wu, Fanghui Liu, Carl-Johann Simon-Gabriel, Grigorios Chrysos, Volkan Cevher",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0142921fad7ef9192bd87229cdafa9d4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0142921fad7ef9192bd87229cdafa9d4-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0012,Dynamic Sparse No Training: Training-Free Fine-tuning for Sparse LLMs,"Yuxin Zhang, Lirui Zhao, Mingbao Lin, Sun Yunyun, Yiwu Yao, Xingjia Han, Jared Tanner, Shiwei Liu, Rongrong Ji",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0147d967a5db3b8dde08d2a327b24568-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0147d967a5db3b8dde08d2a327b24568-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0013,Mirage: Model-agnostic Graph Distillation for Graph Classification,"Mridul Gupta, Sahil Manchanda, HARIPRASAD KODAMANA, Sayan Ranu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/01772a8b0420baec00c4d59fe2fbace6-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/01772a8b0420baec00c4d59fe2fbace6-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0014,Influencer Backdoor Attack on Semantic Segmentation,"Haoheng Lan, Jindong Gu, Philip Torr, Hengshuang Zhao",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/01977a08d8e76cf4df40b5b57407c9eb-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/01977a08d8e76cf4df40b5b57407c9eb-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0015,A Newborn Embodied Turing Test for Comparing Object Segmentation Across Animals and Machines,"Manju Garimella, Denizhan Pak, Justin Wood, Samantha Wood",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/01d78b294d80491fecddea897cf03642-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/01d78b294d80491fecddea897cf03642-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0016,The Expressive Leaky Memory Neuron: an Efficient and Expressive Phenomenological Neuron Model Can Solve Long-Horizon Tasks.,"Aaron Spieler, Nasim Rahaman, Georg Martius, David Ha, Anna Levina",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/01ecd39ca49ddecc5729ca996304781b-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/01ecd39ca49ddecc5729ca996304781b-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0017,Latent 3D Graph Diffusion,"Yuning You, Ruida Zhou, Jiwoong Park, Haotian Xu, Chao Tian, Zhangyang Wang, Yang Shen",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0207c9ea9faf66c6e892c3fa3c167b75-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0207c9ea9faf66c6e892c3fa3c167b75-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0018,Unbalancedness in Neural Monge Maps Improves Unpaired Domain Translation,"Luca Eyring, Dominik Klein, Théo Uscidda, Giovanni Palla, Niki Kilbertus, Zeynep Akata, Fabian Theis",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/022a39052abf9ca467e268923057dfc0-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/022a39052abf9ca467e268923057dfc0-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0019,Score Models for Offline Goal-Conditioned Reinforcement Learning,"Harshit Sikchi, Rohan Chitnis, Ahmed Touati, Alborz Geramifard, Amy Zhang, Scott Niekum",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/022ca1bed6b574b962c48a2856eb207b-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/022ca1bed6b574b962c48a2856eb207b-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0020,It's Never Too Late: Fusing Acoustic Information into Large Language Models for Automatic Speech Recognition,"CHEN CHEN, Ruizhe Li, Yuchen Hu, Sabato Siniscalchi, Pin-Yu Chen, Ensiong Chng, Chao-Han Huck Yang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0231de0eff264c0639a4c43728b8b55b-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0231de0eff264c0639a4c43728b8b55b-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0021,Rethinking Information-theoretic Generalization: Loss Entropy Induced PAC Bounds,"Yuxin Dong, Tieliang Gong, Hong Chen, Shujian Yu, Chen Li",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/026213a07515edb6735c307a45dcd0d4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/026213a07515edb6735c307a45dcd0d4-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0022,Finite-Time Analysis of On-Policy Heterogeneous Federated Reinforcement Learning,"Chenyu Zhang, Han Wang, Aritra Mitra, James Anderson",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/026aff87942ce636ada884d934cde0ae-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/026aff87942ce636ada884d934cde0ae-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0023,Decentralized Riemannian Conjugate Gradient Method on the Stiefel Manifold,"Jun Chen, Haishan Ye, Mengmeng Wang, Tianxin Huang, Guang Dai, Ivor Tsang, Yong Liu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/02802e3df178cce7b13e8f63dd29ad9f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/02802e3df178cce7b13e8f63dd29ad9f-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0024,BrainLM: A foundation model for brain activity recordings,"Josue Ortega Caro, Antonio Henrique de Oliveira Fonseca, Syed Rizvi, Matteo Rosati, Christopher Averill, James Cross, Prateek Mittal, Emanuele Zappala, Rahul Dhodapkar, Chadi Abdallah, David van Dijk",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/029ce70401321de3808b3ac39e1ab167-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/029ce70401321de3808b3ac39e1ab167-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0025,Branch-GAN: Improving Text Generation with (not so) Large Language Models,"Fredrik Carlsson, Johan Broberg, Erik Hillbom, Magnus Sahlgren, Joakim Nivre",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/02a92b52670752daf17b53f04f1ab405-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/02a92b52670752daf17b53f04f1ab405-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0026,Maximum Entropy Model Correction in Reinforcement Learning,"Amin Rakhsha, Mete Kemertas, Mohammad Ghavamzadeh, Amir-massoud Farahmand",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/02dd0db10c40092de3d9ec2508d12f60-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/02dd0db10c40092de3d9ec2508d12f60-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0027,Does Writing with Language Models Reduce Content Diversity?,"Vishakh Padmakumar, He He",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/02dec8877fb7c6aa9a79f81661baca7c-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/02dec8877fb7c6aa9a79f81661baca7c-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0028,Modulate Your Spectrum in Self-Supervised Learning,"Xi Weng, Yunhao Ni, Tengwei Song, Jie Luo, Rao Anwer, Salman Khan, Fahad Khan, Lei Huang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03474669b759f6d38cdca6fb4eb905f4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03474669b759f6d38cdca6fb4eb905f4-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0029,NaturalSpeech 2: Latent Diffusion Models are Natural and Zero-Shot Speech and Singing Synthesizers,"Kai Shen, Zeqian Ju, Xu Tan, Eric Liu, Yichong Leng, Lei He, Tao Qin, sheng zhao, Jiang Bian",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/035a73893121b4534bb3314e831050b1-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/035a73893121b4534bb3314e831050b1-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0030,Context is Environment,"Sharut Gupta, Stefanie Jegelka, David Lopez-Paz, Kartik Ahuja",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03645743ea35690f30d795d6bac149a5-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03645743ea35690f30d795d6bac149a5-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0031,Language Model Beats Diffusion - Tokenizer is key to visual generation,"Lijun Yu, José Lezama, Nitesh Bharadwaj Gundavarapu, Luca Versari, Kihyuk Sohn, David Minnen, Yong Cheng, Agrim Gupta, Xiuye Gu, Alexander G Hauptmann, Boqing Gong, Ming-Hsuan Yang, Irfan Essa, David Ross, Lu Jiang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/036912a83bdbb1fd792baf6532f102d8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/036912a83bdbb1fd792baf6532f102d8-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0032,Evaluating Language Model Agency Through Negotiations,"Tim R. Davidson, Veniamin Veselovsky, Michal Kosinski, Robert West",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03876dc6875571c18b3b09a624c77e96-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03876dc6875571c18b3b09a624c77e96-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0033,Duolando: Follower GPT with Off-Policy Reinforcement Learning for Dance Accompaniment,"Siyao Li, Tianpei Gu, Zhitao Yang, Zhengyu Lin, Ziwei Liu, Henghui Ding, Lei Yang, Chen Change Loy",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/038bd76f97b6e9ad7d9fa68bb2c8d6a0-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/038bd76f97b6e9ad7d9fa68bb2c8d6a0-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0034,Object centric architectures enable efficient causal representation learning,"Amin Mansouri, Jason Hartford, Yan Zhang, Yoshua Bengio",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0396ca5a4c628936609aa819bfbca916-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0396ca5a4c628936609aa819bfbca916-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0035,A Lightweight Method for Tackling Unknown Participation Statistics in Federated Averaging,"Shiqiang Wang, Mingyue Ji",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03a9a9c1e15850439653bb971a4ad4b3-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03a9a9c1e15850439653bb971a4ad4b3-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0036,Frozen Transformers in Language Models Are Effective Visual Encoder Layers,"Ziqi Pang, Ziyang Xie, Yunze Man, Yu-Xiong Wang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03cd3cf3f74d4f9ce5958de269960884-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03cd3cf3f74d4f9ce5958de269960884-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0037,Skeleton-of-Thought: Prompting LLMs for Efficient Parallel Generation,"Xuefei Ning, Zinan Lin, Zixuan Zhou, Zifu Wang, Huazhong Yang, Yu Wang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03d7e13f0092405804f3a381ade8f3f0-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03d7e13f0092405804f3a381ade8f3f0-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0038,Image Inpainting via Tractable Steering of Diffusion Models,"Anji Liu, Mathias Niepert, Guy Van den Broeck",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03df5246cc78af497940338dd3eacbaa-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03df5246cc78af497940338dd3eacbaa-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0039,"Ito Diffusion Approximation of Universal Ito Chains for Sampling, Optimization and Boosting","Aleksei Ustimenko, Aleksandr Beznosikov",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03dfa2a7755635f756b160e9f4c6b789-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03dfa2a7755635f756b160e9f4c6b789-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0040,On the generalization capacity of neural networks during generic multimodal reasoning,"Takuya Ito, Soham Dan, Mattia Rigotti, James Kozloski, Murray Campbell",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03e9a69e5b686c316a07d73f0cf5e225-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03e9a69e5b686c316a07d73f0cf5e225-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0041,Convolutional Deep Kernel Machines,"Edward Milsom, Ben Anson, Laurence Aitchison",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/03fefbd673a3b33d505b83f36e6cfbb7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/03fefbd673a3b33d505b83f36e6cfbb7-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0042,Mind Your Augmentation: The Key to Decoupling Dense Self-Supervised Learning,"Congpei Qiu, Tong Zhang, Yanhao Wu, Wei Ke, Mathieu Salzmann, Sabine Susstrunk",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/040321891311e31134a1b3844efb6a9a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/040321891311e31134a1b3844efb6a9a-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0043,Course Correcting Koopman Representations,"Mahan Fathi, Clement Gehring, Jonathan Pilault, David Kanaa, Pierre-Luc Bacon, Ross Goroshin",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0429ececfb199efc93182990169e73bb-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0429ececfb199efc93182990169e73bb-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0044,Generalized Policy Iteration using Tensor Approximation for Hybrid Control,"Suhan Shetty, Teng Xue, Sylvain Calinon",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/04427622d11962fd7897949df48abe75-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/04427622d11962fd7897949df48abe75-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0045,Retrieval-Enhanced Contrastive Vision-Text Models,"Ahmet Iscen, Mathilde Caron, Alireza Fathi, Cordelia Schmid",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/045c87def0c02e3ad0d3d849766d7f1e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/045c87def0c02e3ad0d3d849766d7f1e-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0046,Sample Efficient Myopic Exploration Through Multitask Reinforcement Learning with Diverse Tasks,"Ziping Xu, Zifan Xu, Runxuan Jiang, Peter Stone, Ambuj Tewari",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/047682108c3b053c61ad2da5a6057b4e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/047682108c3b053c61ad2da5a6057b4e-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0047,Circumventing Concept Erasure Methods For Text-To-Image Generative Models,"Minh Pham, Kelly Marshall, Niv Cohen, Govind Mittal, Chinmay Hegde",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/048a5343fc1389f541bea87a4612c585-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/048a5343fc1389f541bea87a4612c585-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0048,NECO: NEural Collapse Based Out-of-distribution detection,"Mouïn Ben Ammar, Nacim Belkhir, Sebastian Popescu, Antoine Manzanera, Gianni Franchi",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/04b84142b99dae8560b517401e6e5275-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/04b84142b99dae8560b517401e6e5275-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0049,"""What Data Benefits My Classifier?"" Enhancing Model Performance and Interpretability through Influence-Based Data Selection","Anshuman Chhabra, Peizhao Li, Prasant Mohapatra, Hongfu Liu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/04cda3a5ef307978cb5dbef6ab649380-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/04cda3a5ef307978cb5dbef6ab649380-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0050,COCO-Periph: Bridging the Gap Between Human and Machine Perception in the Periphery,"Anne Harrington, Vasha DuTell, Mark Hamilton, Ayush Tewari, Simon Stent, William Freeman, Ruth Rosenholtz",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/04ea7279a16869a980408a6977600e5d-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/04ea7279a16869a980408a6977600e5d-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0051,Doubly Robust Instance-Reweighted Adversarial Training,"Daouda Sow, Sen Lin, Zhangyang Wang, Yingbin Liang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/052d1262ec4174ec16356b7235cba1f7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/052d1262ec4174ec16356b7235cba1f7-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0052,OpenTab: Advancing Large Language Models as Open-domain Table Reasoners,"Kezhi Kong, Jiani Zhang, Zhengyuan Shen, Balasubramaniam Srinivasan, Chuan Lei, Christos Faloutsos, Huzefa Rangwala, George Karypis",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/055ff1d86ca33e84c744cf8cca65ec8f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/055ff1d86ca33e84c744cf8cca65ec8f-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0053,Approximately Piecewise E(3) Equivariant Point Networks,"Matan Atzmon, Jiahui Huang, Francis Williams, Or Litany",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/0570cf69cc78e9af9b64cc0f0a1c9a0a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/0570cf69cc78e9af9b64cc0f0a1c9a0a-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0054,BrainSCUBA: Fine-Grained Natural Language Captions of Visual Cortex Selectivity,"Andrew Luo, Maggie Henderson, Michael Tarr, Leila Wehbe",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/057779005710fdbca7be97667d16047d-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/057779005710fdbca7be97667d16047d-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0055,Debiasing Algorithm through Model Adaptation,"Tomasz Limisiewicz, David Mareček, Tomáš Musil",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/05aedcaf4bc6e78a5e22b4cf9114c5e8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/05aedcaf4bc6e78a5e22b4cf9114c5e8-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
ICLR2024-0056,Image Clustering Conditioned on Text Criteria,"Sehyun Kwon, Jaden Park, Minkyu Kim, Jaewoong Cho, Ernest K. Ryu, Kangwook Lee",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/05b69cc4c8ff6e24c5de1ecd27223d37-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/05b69cc4c8ff6e24c5de1ecd27223d37-Paper-Conference.pdf,Main Conference,https://proceedings.iclr.cc/paper_files/paper/2024
