id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
ICLR2024-1355,AutoCast++: Enhancing World Event Prediction with Zero-shot Ranking-based Context Retrieval,"Qi Yan, Raihan Seraj, Jiawei He, Lili Meng, Tristan Sylvain",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/93f01c8d9b355d7bbe3f353b44ccde66-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/93f01c8d9b355d7bbe3f353b44ccde66-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
ICLR2024-1522,Spatio-Temporal Approximation: A Training-Free SNN Conversion for Transformers,"Yizhou Jiang, Kunlin Hu, Tianren Zhang, Haichuan Gao, Yuqian Liu, Ying Fang, Feng Chen",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/a875c5600e933e56aad7d63439b11b35-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/a875c5600e933e56aad7d63439b11b35-Paper-Conference.pdf,SNN,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-1543,A Graph is Worth 1-bit Spikes: When Graph Contrastive Learning Meets Spiking Neural Networks,"Jintang Li, Huizhe Zhang, Ruofan Wu, Zulun Zhu, Baokun Wang, Changhua Meng, Zibin Zheng, Liang Chen",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/abb4847bbd60f38b1b7649d26c7a0067-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/abb4847bbd60f38b1b7649d26c7a0067-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-1607,MOTOR: A Time-to-Event Foundation Model For Structured Medical Records,"Ethan Steinberg, Jason Fries, Yizhe Xu, Nigam Shah",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/b36554b97da741b1c48c9de05c73993e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/b36554b97da741b1c48c9de05c73993e-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
ICLR2024-1807,Certified Adversarial Robustness for Rate Encoded Spiking Neural Networks,"Bhaskar Mukhoty, Hilal AlQuabeh, Giulia De Masi, Huan Xiong, Bin Gu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/ca24eb48806df3af49e5ac59d8a46f67-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/ca24eb48806df3af49e5ac59d8a46f67-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-1971,Bayesian Bi-clustering of Neural Spiking Activity with Latent Structures,Ganchao Wei,ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/dbf02b21d77409a2db30e56866a8ab3a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/dbf02b21d77409a2db30e56866a8ab3a-Paper-Conference.pdf,spiking,Ambiguous,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
ICLR2024-1982,Towards Energy Efficient Spiking Neural Networks: An Unstructured Pruning Framework,"Xinyu Shi, Jianhao Ding, Zecheng Hao, Zhaofei Yu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/dd3c889922df2112a5b1769e3c19e28e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/dd3c889922df2112a5b1769e3c19e28e-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-2070,Spike-driven Transformer V2: Meta Spiking Neural Network Architecture Inspiring the Design of Next-generation Neuromorphic Chips,"Man Yao, Jiakui Hu, Tianxiang Hu, Yifan Xu, Zhaokun Zhou, Yonghong Tian, Bo XU, Guoqi Li",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/e9882f7f7c44a10acc01132302bac9d8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/e9882f7f7c44a10acc01132302bac9d8-Paper-Conference.pdf,spiking neural network; spike; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-2088,Online Stabilization of Spiking Neural Networks,"Yaoyu Zhu, Jianhao Ding, Tiejun Huang, Xiaodong Xie, Zhaofei Yu",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/eb261df4322a8bd0a73093c4d8a0d02d-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/eb261df4322a8bd0a73093c4d8a0d02d-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-2175,Threaten Spiking Neural Networks through Combining Rate and Temporal Information,"Zecheng Hao, Tong Bu, Xinyu Shi, Zihan Huang, Zhaofei Yu, Tiejun Huang",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/f5c530d3f287c43dccfca298698e9254-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/f5c530d3f287c43dccfca298698e9254-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2024-2253,Can we get the best of both Binary Neural Networks and Spiking Neural Networks for Efficient Computer Vision?,"Gourav Datta, Zeyu Liu, Peter Beerel",ICLR,2024,https://proceedings.iclr.cc/paper_files/paper/2024/hash/ff521f7570d6ed23217ba5780753a1f7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2024/file/ff521f7570d6ed23217ba5780753a1f7-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,"Strict two-stage screening: title hit inspected via official ICLR paper page. Final screening: C - Manual boundary check: sparse binary activation neural networks are compared with SNNs and portable to SNNs, but the paper is not an event-camera method."
