id,title,authors,conference,year,official_page,pdf_link,status_or_award,source_url
ICML2025-0012,EnIGMA: Interactive Tools Substantially Assist LM Agents in Finding Security Vulnerabilities,"Talor Abramovich, Meet Udeshi, Minghao Shao, Kilian Lieret, Haoran Xi, Kimberly Milner, Sofija Jancheska, John Yang, Carlos E Jimenez, Farshad Khorrami, Prashanth Krishnamurthy, Brendan Dolan-Gavitt, Muhammad Shafique, Karthik R Narasimhan, Ramesh Karri, Ofir Press",ICML,2025,https://proceedings.mlr.press/v267/abramovich25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/abramovich25a/abramovich25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0013,Star Attention: Efficient LLM Inference over Long Sequences,"Shantanu Acharya, Fei Jia, Boris Ginsburg",ICML,2025,https://proceedings.mlr.press/v267/acharya25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/acharya25a/acharya25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0014,Geometric Median (GM) Matching for Robust k-Subset Selection from Noisy Data,"Anish Acharya, Sujay Sanghavi, Alex Dimakis, Inderjit S Dhillon",ICML,2025,https://proceedings.mlr.press/v267/acharya25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/acharya25b/acharya25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0015,Inverse Problem Sampling in Latent Space Using Sequential Monte Carlo,"Idan Achituve, Hai Victor Habi, Amir Rosenfeld, Arnon Netzer, Idit Diamant, Ethan Fetaya",ICML,2025,https://proceedings.mlr.press/v267/achituve25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/achituve25a/achituve25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0016,An in depth look at the Procrustes-Wasserstein distance: properties and barycenters,"Davide Adamo, Marco Corneli, Manon Vuillien, Emmanuelle Vila",ICML,2025,https://proceedings.mlr.press/v267/adamo25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/adamo25a/adamo25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0017,"From Mechanistic Interpretability to Mechanistic Biology: Training, Evaluating, and Interpreting Sparse Autoencoders on Protein Language Models","Etowah Adams, Liam Bai, Minji Lee, Yiyang Yu, Mohammed Alquraishi",ICML,2025,https://proceedings.mlr.press/v267/adams25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/adams25a/adams25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0018,Sparse Training from Random Initialization: Aligning Lottery Ticket Masks using Weight Symmetry,"Mohammed Adnan, Rohan Jain, Ekansh Sharma, Rahul Krishnan, Yani Ioannou",ICML,2025,https://proceedings.mlr.press/v267/adnan25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/adnan25a/adnan25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0019,Design Considerations in Offline Preference-based RL,"Alekh Agarwal, Christoph Dann, Teodor Vanislavov Marinov",ICML,2025,https://proceedings.mlr.press/v267/agarwal25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agarwal25a/agarwal25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0020,Optimal Fair Learning Robust to Adversarial Distribution Shift,"Sushant Agarwal, Amit Deshpande, Rajmohan Rajaraman, Ravi Sundaram",ICML,2025,https://proceedings.mlr.press/v267/agarwal25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agarwal25b/agarwal25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0021,FedECADO: A Dynamical System Model of Federated Learning,"Aayushya Agarwal, Gauri Joshi, Lawrence Pileggi",ICML,2025,https://proceedings.mlr.press/v267/agarwal25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agarwal25c/agarwal25c.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0022,The Missing Alignment Link of In-context Learning on Sequences,"Harshvardhan Agarwal, Sunita Sarawagi",ICML,2025,https://proceedings.mlr.press/v267/agarwal25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agarwal25d/agarwal25d.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0023,Proto Successor Measure: Representing the Behavior Space of an RL Agent,"Siddhant Agarwal, Harshit Sikchi, Peter Stone, Amy Zhang",ICML,2025,https://proceedings.mlr.press/v267/agarwal25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agarwal25e/agarwal25e.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0024,AlphaVerus: Bootstrapping Formally Verified Code Generation through Self-Improving Translation and Treefinement,"Pranjal Aggarwal, Bryan Parno, Sean Welleck",ICML,2025,https://proceedings.mlr.press/v267/aggarwal25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aggarwal25a/aggarwal25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0025,NextCoder: Robust Adaptation of Code LMs to Diverse Code Edits,"Tushar Aggarwal, Swayam Singh, Abhijeet Awasthi, Aditya Kanade, Nagarajan Natarajan",ICML,2025,https://proceedings.mlr.press/v267/aggarwal25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aggarwal25b/aggarwal25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0026,FunBO: Discovering Acquisition Functions for Bayesian Optimization with FunSearch,"Virginia Aglietti, Ira Ktena, Jessica Schrouff, Eleni Sgouritsa, Francisco Ruiz, Alan Malek, Alexis Bellot, Silvia Chiappa",ICML,2025,https://proceedings.mlr.press/v267/aglietti25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aglietti25a/aglietti25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0027,Understanding the difficulties of posterior predictive estimation,"Abhinav Agrawal, Justin Domke",ICML,2025,https://proceedings.mlr.press/v267/agrawal25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/agrawal25a/agrawal25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0028,Optimal Sensor Scheduling and Selection for Continuous-Discrete Kalman Filtering with Auxiliary Dynamics,"Mohamad Al Ahdab, John Leth, Zheng-Hua Tan",ICML,2025,https://proceedings.mlr.press/v267/ahdab25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ahdab25a/ahdab25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0029,Online Laplacian-Based Representation Learning in Reinforcement Learning,"Maheed H. Ahmed, Jayanth Bhargav, Mahsa Ghasemi",ICML,2025,https://proceedings.mlr.press/v267/ahmed25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ahmed25a/ahmed25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0030,Otter: Generating Tests from Issues to Validate SWE Patches,"Toufique Ahmed, Jatin Ganhotra, Rangeet Pan, Avraham Shinnar, Saurabh Sinha, Martin Hirzel",ICML,2025,https://proceedings.mlr.press/v267/ahmed25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ahmed25b/ahmed25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0031,General framework for online-to-nonconvex conversion: Schedule-free SGD is also effective for nonconvex optimization,"Kwangjun Ahn, Gagik Magakyan, Ashok Cutkosky",ICML,2025,https://proceedings.mlr.press/v267/ahn25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ahn25a/ahn25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0032,GAPrompt: Geometry-Aware Point Cloud Prompt for 3D Vision Model,"Zixiang Ai, Zichen Liu, Yuanhang Lei, Zhenyu Cui, Xu Zou, Jiahuan Zhou",ICML,2025,https://proceedings.mlr.press/v267/ai25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ai25a/ai25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0033,Vision Graph Prompting via Semantic Low-Rank Decomposition,"Zixiang Ai, Zichen Liu, Jiahuan Zhou",ICML,2025,https://proceedings.mlr.press/v267/ai25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ai25b/ai25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0034,An Instrumental Value for Data Production and its Application to Data Pricing,"Rui Ai, Boxiang Lyu, Zhaoran Wang, Zhuoran Yang, Haifeng Xu",ICML,2025,https://proceedings.mlr.press/v267/ai25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ai25c/ai25c.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0035,Simple Path Structural Encoding for Graph Transformers,"Louis Airale, Antonio Longa, Mattia Rigon, Andrea Passerini, Roberto Passerone",ICML,2025,https://proceedings.mlr.press/v267/airale25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/airale25a/airale25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0036,Implicit degree bias in the link prediction task,"Rachith Aiyappa, Xin Wang, Munjung Kim, Ozgur Can Seckin, Yong-Yeol Ahn, Sadamori Kojaku",ICML,2025,https://proceedings.mlr.press/v267/aiyappa25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aiyappa25a/aiyappa25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0037,Nesterov Method for Asynchronous Pipeline Parallel Optimization,"Thalaiyasingam Ajanthan, Sameera Ramasinghe, Yan Zuo, Gil Avraham, Alexander Long",ICML,2025,https://proceedings.mlr.press/v267/ajanthan25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ajanthan25a/ajanthan25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0038,"When, Where and Why to Average Weights?","Niccolò Ajroldi, Antonio Orvieto, Jonas Geiping",ICML,2025,https://proceedings.mlr.press/v267/ajroldi25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ajroldi25a/ajroldi25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0039,The Surprising Effectiveness of Test-Time Training for Few-Shot Learning,"Ekin Akyürek, Mehul Damani, Adam Zweiger, Linlu Qiu, Han Guo, Jyothish Pari, Yoon Kim, Jacob Andreas",ICML,2025,https://proceedings.mlr.press/v267/akyurek25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/akyurek25a/akyurek25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0040,A Tale of Two Structures: Do LLMs Capture the Fractal Complexity of Language?,"Ibrahim Alabdulmohsin, Andreas Peter Steiner",ICML,2025,https://proceedings.mlr.press/v267/alabdulmohsin25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alabdulmohsin25a/alabdulmohsin25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0041,NETS: A Non-equilibrium Transport Sampler,"Michael Samuel Albergo, Eric Vanden-Eijnden",ICML,2025,https://proceedings.mlr.press/v267/albergo25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/albergo25a/albergo25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0042,Prediction via Shapley Value Regression,"Amr Alkhatib, Roman Bresson, Henrik Boström, Michalis Vazirgiannis",ICML,2025,https://proceedings.mlr.press/v267/alkhatib25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alkhatib25a/alkhatib25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0043,Differentiable Quadratic Optimization For the Maximum Independent Set Problem,"Ismail Alkhouri, Cedric Le Denmat, Yingjie Li, Cunxi Yu, Jia Liu, Rongrong Wang, Alvaro Velasquez",ICML,2025,https://proceedings.mlr.press/v267/alkhouri25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alkhouri25a/alkhouri25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0044,SITCOM: Step-wise Triple-Consistent Diffusion Sampling For Inverse Problems,"Ismail Alkhouri, Shijun Liang, Cheng-Han Huang, Jimmy Dai, Qing Qu, Saiprasad Ravishankar, Rongrong Wang",ICML,2025,https://proceedings.mlr.press/v267/alkhouri25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alkhouri25b/alkhouri25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0045,Direct Motion Models for Assessing Generated Videos,"Kelsey R Allen, Carl Doersch, Guangyao Zhou, Mohammed Suhail, Danny Driess, Ignacio Rocco, Yulia Rubanova, Thomas Kipf, Mehdi S. M. Sajjadi, Kevin Patrick Murphy, Joao Carreira, Sjoerd Van Steenkiste",ICML,2025,https://proceedings.mlr.press/v267/allen25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/allen25a/allen25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0046,Towards Trustworthy Federated Learning with Untrusted Participants,"Youssef Allouah, Rachid Guerraoui, John Stephan",ICML,2025,https://proceedings.mlr.press/v267/allouah25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/allouah25a/allouah25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0047,Subgroups Matter for Robust Bias Mitigation,"Anissa Alloula, Charles Jones, Ben Glocker, Bartlomiej Papiez",ICML,2025,https://proceedings.mlr.press/v267/alloula25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/alloula25a/alloula25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0048,Aligning Multimodal Representations through an Information Bottleneck,"Antonio Almudévar, José Miguel Hernández-Lobato, Sameer Khurana, Ricard Marxer, Alfonso Ortega",ICML,2025,https://proceedings.mlr.press/v267/almudevar25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/almudevar25a/almudevar25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0049,Disentangling and Integrating Relational and Sensory Information in Transformer Architectures,"Awni Altabaa, John Lafferty",ICML,2025,https://proceedings.mlr.press/v267/altabaa25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/altabaa25a/altabaa25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0050,Explaining the role of Intrinsic Dimensionality in Adversarial Training,"Enes Altinisik, Safa Messaoud, Husrev Taha Sencar, Hassan Sajjad, Sanjay Chawla",ICML,2025,https://proceedings.mlr.press/v267/altinisik25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/altinisik25a/altinisik25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0051,The Butterfly Effect: Neural Network Training Trajectories Are Highly Sensitive to Initial Conditions,"Gül Sena Altıntaş, Devin Kwok, Colin Raffel, David Rolnick",ICML,2025,https://proceedings.mlr.press/v267/altintas25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/altintas25a/altintas25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0052,Continuously Updating Digital Twins using Large Language Models,"Harry Amad, Nicolás Astorga, Mihaela Van Der Schaar",ICML,2025,https://proceedings.mlr.press/v267/amad25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/amad25a/amad25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0053,Determinant Estimation under Memory Constraints and Neural Scaling Laws,"Siavash Ameli, Chris Van Der Heide, Liam Hodgkinson, Fred Roosta, Michael W. Mahoney",ICML,2025,https://proceedings.mlr.press/v267/ameli25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ameli25a/ameli25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0054,Training Flexible Models of Genetic Variant Effects from Functional Annotations using Accelerated Linear Algebra,"Alan Nawzad Amin, Andres Potapczynski, Andrew Gordon Wilson",ICML,2025,https://proceedings.mlr.press/v267/amin25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/amin25a/amin25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0055,Generalization and Robustness of the Tilted Empirical Risk,"Gholamali Aminian, Amir R. Asadi, Tian Li, Ahmad Beirami, Gesine Reinert, Samuel N. Cohen",ICML,2025,https://proceedings.mlr.press/v267/aminian25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aminian25a/aminian25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0056,Raptor: Scalable Train-Free Embeddings for 3D Medical Volumes Leveraging Pretrained 2D Foundation Models,"Ulzee An, Moonseong Jeong, Simon Austin Lee, Aditya Gorla, Yuzhe Yang, Sriram Sankararaman",ICML,2025,https://proceedings.mlr.press/v267/an25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/an25a/an25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0057,Graph-Based Algorithms for Diverse Similarity Search,"Piyush Anand, Piotr Indyk, Ravishankar Krishnaswamy, Sepideh Mahabadi, Vikas C. Raykar, Kirankumar Shiragur, Haike Xu",ICML,2025,https://proceedings.mlr.press/v267/anand25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/anand25a/anand25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0058,Pixel-level Certified Explanations via Randomized Smoothing,"Alaa Anani, Tobias Lorenz, Mario Fritz, Bernt Schiele",ICML,2025,https://proceedings.mlr.press/v267/anani25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/anani25a/anani25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0059,Private Lossless Multiple Release,"Joel Daniel Andersson, Lukas Retschmeier, Boel Nelson, Rasmus Pagh",ICML,2025,https://proceedings.mlr.press/v267/andersson25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/andersson25a/andersson25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0060,A Reasoning-Based Approach to Cryptic Crossword Clue Solving,"Martin Andrews, Sam Witteveen",ICML,2025,https://proceedings.mlr.press/v267/andrews25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/andrews25a/andrews25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0061,Improving Multi-Class Calibration through Normalization-Aware Isotonic Techniques,"Alon Arad, Saharon Rosset",ICML,2025,https://proceedings.mlr.press/v267/arad25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/arad25a/arad25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0062,Online Conformal Prediction via Online Optimization,"Felipe Areces, Christopher Mohri, Tatsunori Hashimoto, John Duchi",ICML,2025,https://proceedings.mlr.press/v267/areces25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/areces25a/areces25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0063,Revisiting Instance-Optimal Cluster Recovery in the Labeled Stochastic Block Model,"Kaito Ariu, Alexandre Proutiere, Se-Young Yun",ICML,2025,https://proceedings.mlr.press/v267/ariu25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ariu25a/ariu25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0064,Aligning LLMs by Predicting Preferences from User Writing Samples,"Stéphane Aroca-Ouellette, Natalie Mackraz, Barry-John Theobald, Katherine Metcalf",ICML,2025,https://proceedings.mlr.press/v267/aroca-ouellette25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/aroca-ouellette25a/aroca-ouellette25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0065,Gridded Transformer Neural Processes for Spatio-Temporal Data,"Matthew Ashman, Cristiana Diaconu, Eric Langezaal, Adrian Weller, Richard E Turner",ICML,2025,https://proceedings.mlr.press/v267/ashman25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ashman25a/ashman25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0066,LLMs can see and hear without any training,"Kumar Ashutosh, Yossi Gandelsman, Xinlei Chen, Ishan Misra, Rohit Girdhar",ICML,2025,https://proceedings.mlr.press/v267/ashutosh25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ashutosh25a/ashutosh25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0067,Tracking The Best Expert Privately,"Hilal Asi, Vinod Raman, Aadirupa Saha",ICML,2025,https://proceedings.mlr.press/v267/asi25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/asi25a/asi25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0068,Faster Rates for Private Adversarial Bandits,"Hilal Asi, Vinod Raman, Kunal Talwar",ICML,2025,https://proceedings.mlr.press/v267/asi25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/asi25b/asi25b.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0069,Improving the Scaling Laws of Synthetic Data with Deliberate Practice,"Reyhane Askari-Hemmat, Mohammad Pezeshki, Elvis Dohmatob, Florian Bordes, Pietro Astolfi, Melissa Hall, Jakob Verbeek, Michal Drozdzal, Adriana Romero-Soriano",ICML,2025,https://proceedings.mlr.press/v267/askari-hemmat25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/askari-hemmat25a/askari-hemmat25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0070,Autoformulation of Mathematical Optimization Models Using LLMs,"Nicolás Astorga, Tennison Liu, Yuanzhang Xiao, Mihaela Van Der Schaar",ICML,2025,https://proceedings.mlr.press/v267/astorga25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/astorga25a/astorga25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0071,Risk and cross validation in ridge regression with correlated samples,"Alexander Atanasov, Jacob A Zavatone-Veth, Cengiz Pehlevan",ICML,2025,https://proceedings.mlr.press/v267/atanasov25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/atanasov25a/atanasov25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0072,Faster Stochastic Optimization with Arbitrary Delays via Adaptive Asynchronous Mini-Batching,"Amit Attia, Ofir Gaash, Tomer Koren",ICML,2025,https://proceedings.mlr.press/v267/attia25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/attia25a/attia25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0073,PAC Learning with Improvements,"Idan Attias, Avrim Blum, Keziah Naggita, Donya Saless, Dravyansh Sharma, Matthew Walter",ICML,2025,https://proceedings.mlr.press/v267/attias25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/attias25a/attias25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0074,The Global Convergence Time of Stochastic Gradient Descent in Non-Convex Landscapes: Sharp Estimates via Large Deviations,"Waı̈ss Azizian, Franck Iutzeler, Jerome Malick, Panayotis Mertikopoulos",ICML,2025,https://proceedings.mlr.press/v267/azizian25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/azizian25a/azizian25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
ICML2025-0075,Beyond Topological Self-Explainable GNNs: A Formal Explainability Perspective,"Steve Azzolin, Sagar Malhotra, Andrea Passerini, Stefano Teso",ICML,2025,https://proceedings.mlr.press/v267/azzolin25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/azzolin25a/azzolin25a.pdf,Main proceedings,https://proceedings.mlr.press/v267/
