id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
ICLR2025-1758,SPAM: Spike-Aware Adam with Momentum Reset for Stable LLM Training,"Tianjin Huang, Ziquan Zhu, Gaojie Jin, Lu Liu, Zhangyang Wang, Shiwei Liu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/7a70ad3d9c704fb9b81b5c69eda722dc-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/7a70ad3d9c704fb9b81b5c69eda722dc-Paper-Conference.pdf,spike,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-2158,Temporal Flexibility in Spiking Neural Networks: Towards Generalization Across Time Steps and Deployment Friendliness,"Kangrui Du, Yuhang Wu, Shikuang Deng, Shi Gu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/960842d58e6608407137f542a7b3f3be-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/960842d58e6608407137f542a7b3f3be-Paper-Conference.pdf,spiking neural networks; spiking,Both axes,Broad title keyword candidate inspected via official abstract/page. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.
ICLR2025-2653,Asynchronous Federated Reinforcement Learning with Policy Gradient Updates: Algorithm Design and Convergence Analysis,"Guangchen (Eric) Lan, Dong-Jun Han, Abolfazl Hashemi, Vaneet Aggarwal, Christopher Brinton",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b71169b4db5448c494c91db848f060be-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b71169b4db5448c494c91db848f060be-Paper-Conference.pdf,asynchronous,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-2657,Event-Driven Online Vertical Federated Learning,"Ganyu Wang, Boyu Wang, Bin Gu, Charles Ling",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b733cad0b1ae2fbdbb3185607e71ecc8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b733cad0b1ae2fbdbb3185607e71ecc8-Paper-Conference.pdf,event; event-driven,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-2660,P-SPIKESSM: HARNESSING PROBABILISTIC SPIKING STATE SPACE MODELS FOR LONG-RANGE DEPENDENCY TASKS,"Malyaban Bal, Abhronil Sengupta",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b75ce884441c983f7357a312ffa02a3c-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b75ce884441c983f7357a312ffa02a3c-Paper-Conference.pdf,spiking,SNN axis,Broad title keyword candidate inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2025-2693,DistRL: An Asynchronous Distributed Reinforcement Learning Framework for On-Device Control Agent,"Taiyi Wang, Zhihao Wu, Jianheng Liu, Jianye HAO, Jun Wang, Kun Shao",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/b9e472cd579c83e2f6aa3459f46aac28-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/b9e472cd579c83e2f6aa3459f46aac28-Paper-Conference.pdf,asynchronous,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-2782,Improving Generalization and Robustness in SNNs Through Signed Rate Encoding and Sparse Encoding Attacks,"Bhaskar Mukhoty, Hilal AlQuabeh, Bin Gu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/bfde7fb279709eff53faa074b45840d8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/bfde7fb279709eff53faa074b45840d8-Paper-Conference.pdf,snns,SNN axis,Broad title keyword candidate inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2025-2840,RESuM: A Rare Event Surrogate Model for Physics Detector Design,"Ann-Kathrin Schuetz, Alan Poon, Aobo Li",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/c3909e3abe8ebdb20c42a42ce0bc907d-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/c3909e3abe8ebdb20c42a42ce0bc907d-Paper-Conference.pdf,event,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-3019,Robotouille: An Asynchronous Planning Benchmark for LLM Agents,"Gonzalo Gonzalez-Pumariega, Leong Yean, Neha Sunkara, Sanjiban Choudhury",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/d033407a1a4b7a75cd5f9e4575ad9fb5-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/d033407a1a4b7a75cd5f9e4575ad9fb5-Paper-Conference.pdf,asynchronous,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-3030,Time-to-Event Pretraining for 3D Medical Imaging,"Zepeng Frazier Huo, Jason Fries, Alejandro Lozano, Jeya Maria Jose Valanarasu, Ethan Steinberg, Louis Blankemeier, Akshay Chaudhari, Curtis Langlotz, Nigam Shah",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/d0de8a3baf58878e6f479f91dfdc672e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/d0de8a3baf58878e6f479f91dfdc672e-Paper-Conference.pdf,event,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-3136,ACES: Automatic Cohort Extraction System for Event-Stream Datasets,"Justin Xu, Jack Gallifant, ALISTAIR JOHNSON, Matthew McDermott",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/d8542126cd3e0dd6c0a44e0aa1957072-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/d8542126cd3e0dd6c0a44e0aa1957072-Paper-Conference.pdf,event stream; event,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-3226,TRACE: Temporal Grounding Video LLM via Causal Event Modeling,"Yongxin Guo, Jingyu Liu, Mingda Li, Qingbin Liu, Xi Chen, Xiaoying Tang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/df027cf11469e746ef94d583f9f5537f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/df027cf11469e746ef94d583f9f5537f-Paper-Conference.pdf,event,Ambiguous,Broad title keyword candidate inspected via official abstract/page. Final screening: E - Official abstract/page inspection did not confirm event-camera/DVS or SNN relevance.
ICLR2025-3346,Improving the Sparse Structure Learning of Spiking Neural Networks from the View of Compression Efficiency,"Jiangrong Shen, Qi Xu, Gang Pan, Badong Chen",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/e7fd2c0a1a6f956c94024e955b34cc43-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/e7fd2c0a1a6f956c94024e955b34cc43-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Broad title keyword candidate inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
ICLR2025-3479,QP-SNN: Quantized and Pruned Spiking Neural Networks,"Wenjie Wei, Malu Zhang, Zijian Zhou, Ammar Belatreche, Yimeng Shan, Yu Liang, Honglin Cao, Jieyuan Zhang, Yang Yang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/f04aef8513b788a69229cede8c8cb5a8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/f04aef8513b788a69229cede8c8cb5a8-Paper-Conference.pdf,spiking neural networks; snn; spiking,SNN axis,Broad title keyword candidate inspected via official abstract/page. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
