id,title,authors,conference,year,official_page,pdf_link,status_or_award,source_url
ICLR2025-0012,"Revisiting text-to-image evaluation with Gecko: on metrics, prompts, and human rating","Olivia Wiles, Chuhan Zhang, Isabela Albuquerque, Ivana Kajić, Su Wang, Emanuele Bugliarello, Yasumasa Onoe, Pinelopi Papalampidi, Ira Ktena, Christopher Knutsen, Cyrus Rashtchian, Anant Nawalgaria, Jordi Pont-Tuset, Aida Nematzadeh",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0114e631f415a438d8fbb7c9a99c10c8-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0114e631f415a438d8fbb7c9a99c10c8-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0013,VoxDialogue: Can Spoken Dialogue Systems Understand Information Beyond Words?,"Xize Cheng, Ruofan Hu, Xiaoda Yang, Jingyu Lu, Dongjie Fu, zehan wang, Shengpeng Ji, Rongjie Huang, Boyang Zhang, Tao Jin, Zhou Zhao",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/011df158529ddceb5f2f7a65f2732a5a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/011df158529ddceb5f2f7a65f2732a5a-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0014,Enhancing Uncertainty Estimation and Interpretability with Bayesian Non-negative Decision Layer,"XINYUE HU, Zhibin Duan, Bo Chen, Mingyuan Zhou",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01328d0767830e73a612f9073e9ff15f-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01328d0767830e73a612f9073e9ff15f-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0015,Continual Slow-and-Fast Adaptation of Latent Neural Dynamics (CoSFan): Meta-Learning What-How & When to Adapt,"Ryan Missel, Linwei Wang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01946043eea3b55c4650e5dd07ae6cad-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01946043eea3b55c4650e5dd07ae6cad-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0016,Copyright-Protected Language Generation via Adaptive Model Fusion,"Javier Abad, Konstantin Donhauser, Francesco Pinto, Fanny Yang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01953220e4becc6ac1078c24c1f8d3a7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01953220e4becc6ac1078c24c1f8d3a7-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0017,AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,"Chris Rawles, Sarah Clinckemaillie, Yifan Chang, Jonathan Waltz, Gabrielle Lau, Marybeth Fair, Alice Li, William Bishop, Wei Li, Folawiyo Campbell-Ajala, Daniel Toyama, Robert Berry, Divya Tyamagundlu, Timothy Lillicrap, Oriana Riva",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01a83bc2f2732a58e6aa731e659e7101-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01a83bc2f2732a58e6aa731e659e7101-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0018,The Belief State Transformer,"Edward Hu, Kwangjun Ahn, Qinghua Liu, Haoran Xu, Manan Tomar, Ada Langford, Dinesh Jayaraman, Alex Lamb, John Langford",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01b3dea1871f7cea1e0e6be1f2f085bc-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01b3dea1871f7cea1e0e6be1f2f085bc-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0019,ALBAR: Adversarial Learning approach to mitigate Biases in Action Recognition,"Joseph Fioresi, Ishan Rajendrakumar Dave, Mubarak Shah",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01c4593d60a020fed5607944330106b1-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01c4593d60a020fed5607944330106b1-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0020,Precise Localization of Memories: A Fine-grained Neuron-level Knowledge Editing Technique for LLMs,"Haowen Pan, Xiaozhi Wang, Yixin Cao, Zenglin Shi, Xun Yang, Juanzi Li, Meng Wang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01db36a646c07c64dd39a92b4eceb417-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01db36a646c07c64dd39a92b4eceb417-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0021,Rethinking Invariance in In-context Learning,"Lizhe Fang, Yifei Wang, Khashayar Gatmiry, Lei Fang, Yisen Wang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01e8ecf628f8d9f62a1fd433d44d34ab-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01e8ecf628f8d9f62a1fd433d44d34ab-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0022,MMKE-Bench: A Multimodal Editing Benchmark for Diverse Visual Knowledge,"yuntao du, Kailin Jiang, Zhi Gao, Chenrui Shi, Zilong Zheng, Siyuan Qi, Qing Li",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/01fb6de3360f9e32862665580e2c5853-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/01fb6de3360f9e32862665580e2c5853-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0023,SEBRA : Debiasing through Self-Guided Bias Ranking,"Adarsh Kappiyath, Abhra Chaudhuri, AJAY JAISWAL, Ziquan Liu, Yunpeng Li, Xiatian Zhu, Lu Yin",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0212b0dff7b4aa3bd8b8cc4ce24fd384-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0212b0dff7b4aa3bd8b8cc4ce24fd384-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0024,PostEdit: Posterior Sampling for Efficient Zero-Shot Image Editing,"Feng Tian, Yixuan Li, Yichao Yan, Shanyan Guan, Yanhao Ge, Xiaokang Yang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0252a434b18962c94910c07cd9a7fecc-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0252a434b18962c94910c07cd9a7fecc-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0025,BP-Modified Local Loss for Efficient Training of Deep Neural Networks,"REN Lianhai, Qianxiao Li",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/026213a07515edb6735c307a45dcd0d4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/026213a07515edb6735c307a45dcd0d4-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0026,Everything is Editable: Extend Knowledge Editing to Unstructured Data in Large Language Models,"Jingcheng Deng, Zihao Wei, Liang Pang, Hanxing Ding, Huawei Shen, Xueqi Cheng",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/02763667a5761ff92bb15d8751bcd223-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/02763667a5761ff92bb15d8751bcd223-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0027,Procedural Synthesis of Synthesizable Molecules,"Michael Sun, Alston Lo, Minghao Guo, Jie Chen, Connor Coley, Wojciech Matusik",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0280d6f1f6ec31076c4560e3a476cac3-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0280d6f1f6ec31076c4560e3a476cac3-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0028,Real2Code: Reconstruct Articulated Objects via Code Generation,"Mandi Zhao, Yijia Weng, Dominik Bauer, Shuran Song",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/028fcbcf85435d39a40c4d61b42c99a4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/028fcbcf85435d39a40c4d61b42c99a4-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0029,Lossy Compression with Pretrained Diffusion Models,"jeremy vonderfecht, Feng Liu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/02917acec264a52a729b99d9bc857909-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/02917acec264a52a729b99d9bc857909-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0030,An Exploration with Entropy Constrained 3D Gaussians for 2D Video Compression,"Xiang Liu, Bin Chen, Zimo Liu, Yaowei Wang, Shu-Tao Xia",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/02cf78fa6cabf269f8d8380355c5f096-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/02cf78fa6cabf269f8d8380355c5f096-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0031,Residual Deep Gaussian Processes on Manifolds,"Kacper Wyrwal, Andreas Krause, Viacheslav (Slava) Borovitskiy",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/02d965b818b0567a3dab507dddbfb9ec-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/02d965b818b0567a3dab507dddbfb9ec-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0032,AssembleFlow: Rigid Flow Matching with Inertial Frames for Molecular Assembly,"Hongyu Guo, Yoshua Bengio, Shengchao Liu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/02dd0db10c40092de3d9ec2508d12f60-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/02dd0db10c40092de3d9ec2508d12f60-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0033,Uncertainty Herding: One Active Learning Method for All Label Budgets,"Wonho Bae, Danica Sutherland, Gabriel Oliveira",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0302fb83c62991efbccf0a003e4f5a92-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0302fb83c62991efbccf0a003e4f5a92-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0034,UniRestore3D: A Scalable Framework For General Shape Restoration,"Yuang Wang, Yujian Zhang, Sida Peng, Xingyi He, Haoyu Guo, Yujun Shen, Hujun Bao, Xiaowei Zhou",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/031c85d7acfbafa2bc84c1f583abb189-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/031c85d7acfbafa2bc84c1f583abb189-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0035,Optimal Transport for Time Series Imputation,"Hao Wang, zhengnan li, Haoxuan Li, Xu Chen, Mingming Gong, BinChen, Zhichao Chen",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/033394ac055e3c47bfc3c967ffcfee74-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/033394ac055e3c47bfc3c967ffcfee74-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0036,Attention with Markov: A Curious Case of Single-layer Transformers,"Ashok Makkuva, Marco Bondaschi, Adway Girish, Alliot Nagle, Martin Jaggi, Hyeji Kim, Michael Gastpar",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/034cd49870f1cc253fc08686049ae7eb-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/034cd49870f1cc253fc08686049ae7eb-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0037,Addax: Utilizing Zeroth-Order Gradients to Improve Memory Efficiency and Performance of SGD for Fine-Tuning Language Models,"Zeman Li, Xinwei Zhang, Peilin Zhong, Yuan Deng, Meisam Razaviyayn, Vahab Mirrokni",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03560f68b1238221e7c07ad01c4b47aa-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03560f68b1238221e7c07ad01c4b47aa-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0038,Enhancing the Scalability and Applicability of Kohn-Sham Hamiltonians for Molecular Systems,"Yunyang Li, Zaishuo Xia, Lin Huang, Xinran Wei, Samuel Harshe, Han Yang, Erpai Luo, Zun Wang, Jia Zhang, Chang Liu, Bin Shao, Mark Gerstein",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/035a73893121b4534bb3314e831050b1-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/035a73893121b4534bb3314e831050b1-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0039,FlexPrefill: A Context-Aware Sparse Attention Mechanism for Efficient Long-Sequence Inference,"Xunhao Lai, Jianqiao Lu, Yao Luo, Yiyuan Ma, Xun Zhou",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03645743ea35690f30d795d6bac149a5-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03645743ea35690f30d795d6bac149a5-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0040,From Isolated Conversations to Hierarchical Schemas: Dynamic Tree Memory Representation for LLMs,"Alireza Rezazadeh, Zichao Li, Wei Wei, Yujia Bao",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0382cb76309820f71c6eacd47b36ce71-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0382cb76309820f71c6eacd47b36ce71-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0041,LOIRE: LifelOng learning on Incremental data via pre-trained language model gRowth Efficiently,"Xue Han, Yitong Wang, Junlan Feng, wenchun.gao, Qian Hu, Chao Deng",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03945380ca5af0dc80782d8e0b72a8d7-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03945380ca5af0dc80782d8e0b72a8d7-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0042,OpenVid-1M: A Large-Scale High-Quality Dataset for Text-to-video Generation,"Kepan Nan, Rui Xie, Penghao Zhou, Tiehan Fan, Zhenheng Yang, Zhijie Chen, Xiang Li, Jian Yang, Ying Tai",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0396ca5a4c628936609aa819bfbca916-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0396ca5a4c628936609aa819bfbca916-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0043,Sports-Traj: A Unified Trajectory Generation Model for Multi-Agent Movement in Sports,"Yi Xu, Yun Fu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03a9a9c1e15850439653bb971a4ad4b3-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03a9a9c1e15850439653bb971a4ad4b3-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0044,PEARL: Parallel Speculative Decoding with Adaptive Draft Length,"Tianyu Liu, Yun Li, Qitan Lv, Kai Liu, Jianchen Zhu, Winston Hu, Xiao Sun",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03b1043052700b1a471996b0baf309d4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03b1043052700b1a471996b0baf309d4-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0045,ThermalGaussian: Thermal 3D Gaussian Splatting,"Rongfeng Lu, Hangyu Chen, Zunjie Zhu, Yuhang Qin, Ming Lu, Le zhang, Chenggang Yan, anke xue",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03bdba50e3741ac5e3eaa0e55423587e-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03bdba50e3741ac5e3eaa0e55423587e-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0046,Tracing Representation Progression: Analyzing and Enhancing Layer-Wise Similarity,"Jiachen Jiang, Jinxin Zhou, Zhihui Zhu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03d113a060c0ac93a5859517a0f07271-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03d113a060c0ac93a5859517a0f07271-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0047,High-Quality Joint Image and Video Tokenization with Causal VAE,"Dawit Mureja Argaw, Xian Liu, Qinsheng Zhang, Joon Son Chung, Ming-Yu Liu, Fitsum Reda",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03df5246cc78af497940338dd3eacbaa-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03df5246cc78af497940338dd3eacbaa-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0048,Not All LLM-Generated Data Are Equal: Rethinking Data Weighting in Text Classification,"Hsun-Yu Kuo, Yin-Hsiang Liao, Yu-Chieh Chao, Wei-Yun Ma, Pu-Jen Cheng",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/03dfa2a7755635f756b160e9f4c6b789-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/03dfa2a7755635f756b160e9f4c6b789-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0049,Remove Symmetries to Control Model Expressivity and Improve Optimization,"Liu Ziyin, Yizhou Xu, Isaac Chuang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/040321891311e31134a1b3844efb6a9a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/040321891311e31134a1b3844efb6a9a-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0050,ImDy: Human Inverse Dynamics from Imitated Observations,"Xinpeng Liu, Junxuan Liang, Zili Lin, Haowen Hou, Yong-Lu Li, Cewu Lu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/040ace837dd270a87055bb10dd7c0392-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/040ace837dd270a87055bb10dd7c0392-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0051,Improving Neural Optimal Transport via Displacement Interpolation,"Jaemoo Choi, Yongxin Chen, Jaewoong Choi",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/040d3b6af368bf71f952c18da5713b48-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/040d3b6af368bf71f952c18da5713b48-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0052,VLM2Vec: Training Vision-Language Models for Massive Multimodal Embedding Tasks,"Ziyan Jiang, Rui Meng, Xinyi Yang, Semih Yavuz, Yingbo Zhou, Wenhu Chen",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/04261fce1705c4f02f062866717d592a-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/04261fce1705c4f02f062866717d592a-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0053,A Training-Free Sub-quadratic Cost Transformer Model Serving Framework with Hierarchically Pruned Attention,"Heejun Lee, Geon Park, Youngwan Lee, Jaduk Suh, Jina Kim, Wonyong Jeong, Bumsik Kim, Hyemin Lee, Myeongjae Jeon, Sung Ju Hwang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/043f0503c4f652c737add3690aa5d12c-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/043f0503c4f652c737add3690aa5d12c-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0054,A Theoretical Analysis of Self-Supervised Learning for Vision Transformers,"Yu Huang, Zixin Wen, Yuejie Chi, Yingbin Liang",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0440de9623f97491b6de9b53afcfe6f4-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0440de9623f97491b6de9b53afcfe6f4-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0055,Learning Task Belief Similarity with Latent Dynamics for Meta-Reinforcement Learning,"Menglong Zhang, Fuyuan Qian, Quanying Liu",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/04427622d11962fd7897949df48abe75-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/04427622d11962fd7897949df48abe75-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
ICLR2025-0056,Reinforcement Learning for Control of Non-Markovian Cellular Population Dynamics,"Josiah Kratz, Jacob Adamczyk",ICLR,2025,https://proceedings.iclr.cc/paper_files/paper/2025/hash/0460d66b503dfc3549217ef08b7081c9-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/file/0460d66b503dfc3549217ef08b7081c9-Paper-Conference.pdf,Conference,https://proceedings.iclr.cc/paper_files/paper/2025
