id,title,authors,conference,year,official_page,pdf_link,matched_keywords,matched_axis,classification_reason
NeurIPS2024-0675,Spatio-Temporal Interactive Learning for Efficient Image Reconstruction of Spiking Cameras,"Bin Fan, Jiaoyang Yin, Yuchao Dai, Chao Xu, Tiejun Huang, Boxin Shi",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/25fb771c98a4adf83da8a050ea21cef6-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/25fb771c98a4adf83da8a050ea21cef6-Paper-Conference.pdf,spiking,Ambiguous,"Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: D - Manual boundary check: spiking-camera image reconstruction, not event camera/DVS and not SNN/spiking neural network."
NeurIPS2024-0763,Causal Discovery from Event Sequences by Local Cause-Effect Attribution,"Joscha Cüppers, Sascha Xu, Ahmed Musa, Jilles Vreeken",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/2b22bacd7ad8677f4837b28a11fe496f-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/2b22bacd7ad8677f4837b28a11fe496f-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-0783,Take A Shortcut Back: Mitigating the Gradient Vanishing for Training Spiking Neural Networks,"Yufei Guo, Yuanpei Chen, Zecheng Hao, Weihang Peng, Zhou Jie, Yuhan Zhang, Xiaode Liu, Zhe Ma",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/2c37c5bcef24b9541550261dcd63261b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/2c37c5bcef24b9541550261dcd63261b-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-0845,Advancing Spiking Neural Networks for Sequential Modeling with Central Pattern Generators,"Changze Lv, Dongqi Han, Yansen Wang, Xiaoqing Zheng, Xuanjing Huang, Dongsheng Li",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/2f55a8b7b1c2c6312eb86557bb9a2bd5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/2f55a8b7b1c2c6312eb86557bb9a2bd5-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-0946,Weight for Robustness: A Comprehensive Approach towards Optimal Fault-Tolerant Asynchronous ML,"Tehila Dahan, Kfir Y. Levy",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/3504a4fa45685d668ce92797fbbf1895-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/3504a4fa45685d668ce92797fbbf1895-Paper-Conference.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-1009,E.T. Bench: Towards Open-Ended Event-Level Video-Language Understanding,"Ye Liu, Zongyang Ma, Zhongang Qi, Yang Wu, Ying Shan, Chang Wen Chen",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/38ace89a980ead30c6be2b46afc1a5bd-Abstract-Datasets_and_Benchmarks_Track.html,https://papers.nips.cc/paper_files/paper/2024/file/38ace89a980ead30c6be2b46afc1a5bd-Paper-Datasets_and_Benchmarks_Track.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Datasets and Benchmarks Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-1436,Continuous Spatiotemporal Events Decoupling through Spike-based Bayesian Computation,"Yajing Zheng, Jiyuan Zhang, Zhaofei Yu, Tiejun Huang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/4fe1859112230a032c7143a9adc3be78-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/4fe1859112230a032c7143a9adc3be78-Paper-Conference.pdf,spike,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.
NeurIPS2024-1637,EnOF-SNN: Training Accurate Spiking Neural Networks via Enhancing the Output Feature,"Yufei Guo, Weihang Peng, Xiaode Liu, Yuanpei Chen, Yuhan Zhang, Xin Tong, Zhou Jie, Zhe Ma",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/5c6f928e3fc5f32ee29a1d916b68e6f5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/5c6f928e3fc5f32ee29a1d916b68e6f5-Paper-Conference.pdf,spiking neural networks; SNN; spiking,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-1718,Freya PAGE: First Optimal Time Complexity for Large-Scale Nonconvex Finite-Sum Optimization with Heterogeneous Asynchronous Computations,"Alexander Tyurin, Kaja Gruntkowska, Peter Richtárik",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/618c8af8efd19b4ce90b8864a764d0fa-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/618c8af8efd19b4ce90b8864a764d0fa-Paper-Conference.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-1852,From News to Forecast: Integrating Event Analysis in LLM-Based Time Series Forecasting with Reflection,"Xinlei Wang, Maike Feng, Jing Qiu, Jinjin Gu, Junhua Zhao",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/6aef8bffb372096ee73d98da30119f89-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/6aef8bffb372096ee73d98da30119f89-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-1884,EGODE: An Event-attended Graph ODE Framework for Modeling Rigid Dynamics,"Jingyang Yuan, Gongbo Sun, Zhiping Xiao, Hang Zhou, Xiao Luo, Junyu Luo, Yusheng Zhao, Wei Ju, Ming Zhang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/6ca5d2665de83394f437dad0c3746907-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/6ca5d2665de83394f437dad0c3746907-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2003,SpikeReveal: Unlocking Temporal Sequences from Real Blurry Inputs with Spike Streams,"Kang Chen, Shiyan Chen, Jiyuan Zhang, Baoyue Zhang, Yajing Zheng, Tiejun Huang, Zhaofei Yu",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/7280f65ed571b7b28321f2c7cf4c60c8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/7280f65ed571b7b28321f2c7cf4c60c8-Paper-Conference.pdf,spike,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: D - Official abstract/page mentions spike camera but not event camera/DVS or SNN.
NeurIPS2024-2022,Unscrambling disease progression at scale: fast inference of event permutations with optimal transport,"Peter A. Wijeratne, Daniel C. Alexander",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/73c362193e3e23188b2a74de7824cc4c-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/73c362193e3e23188b2a74de7824cc4c-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2151,SpikedAttention: Training-Free and Fully Spike-Driven Transformer-to-SNN Conversion with Winner-Oriented Spike Shift for Softmax Operation,"Sangwoo Hwang, Seunghyun Lee, Dahoon Park, Donghun Lee, Jaeha Kung",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/7c9341ad0263428b5057d92f4d88dfa0-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/7c9341ad0263428b5057d92f4d88dfa0-Paper-Conference.pdf,SNN; spike,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-2249,LaSe-E2V: Towards Language-guided Semantic-aware Event-to-Video Reconstruction,"Kanghao Chen, Hangyu Li, Jiazhou Zhou, Zeyu Wang, Lin Wang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/823e43f5537d8c1894afd1f6ab00a927-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/823e43f5537d8c1894afd1f6ab00a927-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
NeurIPS2024-2307,PPLNs: Parametric Piecewise Linear Networks for Event-Based Temporal Modeling and Beyond,"Chen Song, Zhenxiao Liang, Bo Sun, Qixing Huang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/84ca3f2d9d9bfca13f69b48ea63eb4a5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/84ca3f2d9d9bfca13f69b48ea63eb4a5-Paper-Conference.pdf,event; event-based,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
NeurIPS2024-2388,Spiking Neural Network as Adaptive Event Stream Slicer,"Jiahang Cao, Mingyuan Sun, Ziqing Wang, Hao Cheng, Qiang Zhang, Shibo Zhou, Renjing Xu",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/893a5db6100028ec814cfd99fe92c31b-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/893a5db6100028ec814cfd99fe92c31b-Paper-Conference.pdf,event stream; spiking neural network; event; spiking,Both axes,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: A - Official abstract/page strictly confirms both event-camera/DVS/visual-event-stream evidence and SNN/spiking neural computation.
NeurIPS2024-2558,"Towards a ""Universal Translator"" for Neural Dynamics at Single-Cell, Single-Spike Resolution","Yizi Zhang, Yanchen Wang, Donato M. Jiménez-Benetó, Zixuan Wang, Mehdi Azabou, Blake Richards, Renee Tung, Olivier Winter, The International Brain Laboratory, Eva Dyer, Liam Paninski, Cole Hurwitz",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/934eb45b99eff8f16b5cb8e4d3cb5641-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/934eb45b99eff8f16b5cb8e4d3cb5641-Paper-Conference.pdf,spike,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2578,Transforming Vision Transformer: Towards Efficient Multi-Task Asynchronous Learner,"Hanwen Zhong, Jiaxin Chen, Yutong Zhang, Di Huang, Yunhong Wang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/93fab021315170101c92e8330a56fbdb-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/93fab021315170101c92e8330a56fbdb-Paper-Conference.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2582,The surprising efficiency of temporal difference learning for rare event prediction,"Xiaoou Cheng, Jonathan Weare",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/94205e76ba4a5077ad0fac02b17bd46f-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/94205e76ba4a5077ad0fac02b17bd46f-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2703,DreamCatcher: A Wearer-aware Multi-modal Sleep Event Dataset Based on Earables in Non-restrictive Environments,"Zeyu Wang, Xiyuxing Zhang, Ruotong Yu, Yuntao Wang, Kenneth Christofferson, Jingru Zhang, Alex Mariakakis, Yuanchun Shi",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/9ab8bb568825d49ce31aa87b7e2f4ad7-Abstract-Datasets_and_Benchmarks_Track.html,https://papers.nips.cc/paper_files/paper/2024/file/9ab8bb568825d49ce31aa87b7e2f4ad7-Paper-Datasets_and_Benchmarks_Track.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Datasets and Benchmarks Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2835,Revisiting motion information for RGB-Event tracking with MOT philosophy,"Tianlu Zhang, Kurt Debattista, Qiang Zhang, Guiguang Ding, Jungong Han",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/a29f0fc2127c9d8cb1c9d86e423241af-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/a29f0fc2127c9d8cb1c9d86e423241af-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
NeurIPS2024-2916,FEEL-SNN: Robust Spiking Neural Networks with Frequency Encoding and Evolutionary Leak Factor,"Mengting Xu, De Ma, HuaJin Tang, Qian Zheng, Gang Pan",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/a73474c359ed523e6cd3174ed29a4d56-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/a73474c359ed523e6cd3174ed29a4d56-Paper-Conference.pdf,spiking neural networks; SNN; spiking,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-2938,MECD: Unlocking Multi-Event Causal Discovery in Video Reasoning,"Tieyuan Chen, Huabin Liu, Tianyao He, Yihang Chen, Chaofan Gan, Xiao Ma, Cheng Zhong, Yang Zhang, Yingxue Wang, Hui Lin, Weiyao Lin",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/a8320b6b9d95798dc286a867c44742a1-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/a8320b6b9d95798dc286a867c44742a1-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-2942,Rethinking the Membrane Dynamics and Optimization Objectives of Spiking Neural Networks,"Hangchi Shen, Qian Zheng, Huamin Wang, Gang Pan",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/a867a94a427bacbe3f4de16c7ac10ba8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/a867a94a427bacbe3f4de16c7ac10ba8-Paper-Conference.pdf,spiking neural networks; spiking,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Manual boundary check: generic SNN method; event-camera evidence appears mainly as CIFAR10-DVS/N-Caltech101 benchmark usage.
NeurIPS2024-3014,AsyncDiff: Parallelizing Diffusion Models by Asynchronous Denoising,"Zigeng Chen, Xinyin Ma, Gongfan Fang, Zhenxiong Tan, Xinchao Wang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/ad15848baa3932c0d2deabf0e11d1dcd-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/ad15848baa3932c0d2deabf0e11d1dcd-Paper-Conference.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-3078,A Simple yet Scalable Granger Causal Structural Learning Approach for Topological Event Sequences,"Mingjia Li, Shuo Liu, Hong Qian, Aimin Zhou",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/b00efe6d4dbf119e2d0d44186cdfe7c8-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/b00efe6d4dbf119e2d0d44186cdfe7c8-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-3193,Streaming Detection of Queried Event Start,"Cristóbal Eyzaguirre, Eric Tang, Shyamal Buch, Adrien Gaidon, Jiajun Wu, Juan Carlos Niebles",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/b689b90ddf2b47d3103decabe6d47446-Abstract-Datasets_and_Benchmarks_Track.html,https://papers.nips.cc/paper_files/paper/2024/file/b689b90ddf2b47d3103decabe6d47446-Paper-Datasets_and_Benchmarks_Track.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Datasets and Benchmarks Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
NeurIPS2024-3232,LM-HT SNN: Enhancing the Performance of SNN to ANN Counterpart through Learnable Multi-hierarchical Threshold Model,"Zecheng Hao, Xinyu Shi, Yujia Liu, Zhaofei Yu, Tiejun Huang",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Paper-Conference.pdf,SNN,SNN axis,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: C - Official abstract/page strictly confirms SNN/spiking neural computation; no clear event-camera/DVS evidence found.
NeurIPS2024-3349,E-Motion: Future Motion Simulation via Event Sequence Diffusion,"Song Wu, Zhiyu Zhu, Junhui Hou, Guangming Shi, Jinjian Wu",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/be99227ef4a4de84bb45d7dc7b53f808-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/be99227ef4a4de84bb45d7dc7b53f808-Paper-Conference.pdf,event,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: B - Official abstract/page strictly confirms event-camera/DVS/visual-event-stream evidence; no clear SNN evidence found.
NeurIPS2024-3363,Asynchronous Perception Machine for Efficient Test Time Training,"Rajat Modi, Yogesh Singh Rawat",NeurIPS,2024,https://papers.nips.cc/paper_files/paper/2024/hash/bfa629625fd35bf5b880df464b584a57-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2024/file/bfa629625fd35bf5b880df464b584a57-Paper-Conference.pdf,asynchronous,Ambiguous,Strict two-stage screening: title hit inspected via official NeurIPS paper page. Track: Main Conference Track. Final screening: E - Official abstract/page does not confirm event-camera/DVS/visual-event-stream evidence or SNN/spiking neural computation.
